fid,block_num,multigeom
5324,6496,T
5325,6496,T
5326,6508,F
5327,6497,F
5328,6498,F
5329,6509,T
5330,6499,F
5331,6509,T
5332,6510,T
5333,6510,T
5334,6526,T
5335,6500,F
5336,6511,F
5337,6512,F
5338,6513,F
5339,6514,T
5340,6514,T
5341,6515,T
5342,6515,T
5343,6516,T
5344,6516,T
5345,6517,T
5346,6517,T
5347,6518,T
5348,6519,F
5349,6520,F
5350,6521,T
5351,6521,T
5352,6522,T
5353,6522,T
5354,6523,F
5355,6524,T
5356,6524,T
5357,6525,T
5358,6525,T
5359,6527,T
5360,6528,T
5361,6528,T
5362,6529,T
5363,6529,T
5364,6530,T
5365,6530,T
5366,6531,T
5367,6531,T
5368,6532,F
5369,6533,F
5370,6534,F
5371,6535,F
5372,6536,T
5373,6536,T
5374,6537,F
5375,6538,F
5376,6539,F
5377,6540,F
5378,6548,F
5379,6541,F
5380,6542,F
5381,6543,F
5382,6544,F
5383,6545,F
5384,6546,F
5385,6549,F
5386,6550,F
5387,6551,F
5388,6552,F
5389,6553,F
5390,6554,F
5391,6555,F
5392,6556,F
5393,6561,F
5394,6562,F
5395,6563,F
5396,6564,F
5397,6565,F
5398,6566,F
5399,6567,F
5400,6580,F
5401,6581,F
5402,6582,F
5403,6568,F
5404,6569,T
5405,6569,T
5406,6570,F
5407,6596,F
5408,6571,T
5409,6571,T
5410,6572,F
5411,6583,F
5412,6588,F
5413,6603,F
5414,6573,F
5415,6574,F
5416,6594,F
5417,6575,F
5418,6576,F
5419,6577,F
5420,6578,F
5421,6579,F
5422,6589,T
5423,6589,T
5424,6590,F
5425,6591,F
5426,6592,F
5427,6593,F
5428,6597,F
5429,6598,F
5430,6599,F
5431,6600,F
5432,6601,F
5433,6602,F
5434,6604,F
5435,6605,F
5436,6611,F
5437,6612,F
5438,6613,F
5439,6614,F
5440,6615,F
5441,6616,F
5442,6617,F
5443,6618,F
5444,6619,F
5445,6620,F
5446,6621,F
5447,6630,F
5448,6631,F
5449,6632,F
5450,6633,F
5451,6634,F
5452,6635,F
5453,6636,F
5454,6637,F
5455,6638,F
5456,6639,F
5457,6640,F
5458,6651,F
5459,6661,F
5460,6652,F
5461,6653,F
5462,6654,F
5463,6655,F
5464,6656,F
5465,6657,F
5466,6682A,F
5467,6683,F
5468,6684,F
5469,6659,F
5470,6660,T
5471,6660,T
5472,6660,T
5473,6662,T
5474,6662,T
5475,6663,F
5476,6664,F
5477,6665,F
5478,6685,F
5479,6686,T
5480,6686,T
5481,6687,F
5482,6688,F
5483,6689,F
5484,6690,F
5485,6719,T
5486,6691,F
5487,6692,F
5488,6693,F
5489,6694,F
5490,6695,F
5491,6696,F
5492,6700,F
5493,6706,T
5494,6706,T
5495,6709,F
5496,6710,F
5497,6712,T
5498,6768,F
5499,6712,T
5500,6713,T
5501,6713,T
5502,6717,F
5503,6718,F
5504,6719,T
5505,6720,F
5506,6721,F
5507,6722,F
5508,6723,F
5509,6724,F
5510,6725,F
5511,6726,F
5512,6727,F
5513,6728,F
5514,6765,F
5515,6729,T
5516,6729,T
5517,6729,T
5518,6766,F
5519,6730,T
5520,6730,T
5521,6733A,T
5522,6733A,T
5523,6733A,T
5524,6731,F
5525,6732,F
5526,6734,F
5527,6735,F
5528,6736,F
5529,6738,F
5530,6739,F
5531,6740,F
5532,6741,F
5533,6742,T
5534,6742,T
5535,6743,F
5536,6744,T
5537,6744,T
5538,6745,F
5539,6746,F
5540,6747,F
5541,6748,F
5542,6750,T
5543,6750,T
5544,6751,F
5545,6752,T
5546,6759,T
5547,6759,T
5548,6752,T
5549,6752,T
5550,6753,T
5551,6753,T
5552,6763,F
5553,6764,T
5554,6764,T
5555,6754,T
5556,6754,T
5557,6754A,T
5558,6754A,T
5559,6754B,T
5560,6754B,T
5561,6755,F
5562,6756,F
5563,6757,F
5564,6758,F
5565,6760,F
5566,6761,F
5567,6762,F
5568,6769,F
5569,6770,F
5570,6771,F
5571,6772,F
5572,6774,F
5573,6775,F
5574,6776,F
5575,6777,F
5576,6777A,F
5577,6778,F
5578,6779,F
5579,6783,T
5580,6783,T
5581,6784,T
5582,6985,F
5583,6780,T
5584,6780,T
5585,6986,F
5586,7024,F
5587,6781,T
5588,6781,T
5589,6782,F
5590,6784,T
5591,6785,T
5592,6785,T
5593,6987,F
5594,6786,T
5595,6786,T
5596,6786,T
5597,6794,F
5598,6795A,F
5599,6792,F
5600,6800,F
5601,6793,F
5602,6995,F
5603,6996,F
5604,6795C,F
5605,6795D,T
5606,6900,T
5607,6795D,T
5608,6796,F
5609,6797,F
5610,6798,F
5611,6799,F
5612,6915,T
5613,6801,F
5614,6802,F
5615,6803,F
5616,6804,F
5617,6900,T
5618,6934,F
5619,6900,T
5620,6900,T
5621,6900,T
5622,6900,T
5623,6900,T
5624,6900,T
5625,6900,T
5626,6900,T
5627,6901,F
5628,6902,F
5629,6903,F
5630,6935,F
5631,6936,F
5632,6904,F
5633,6905,F
5634,6907,F
5635,6908,F
5636,6909,F
5637,6937,F
5638,6910,F
5639,6938,F
5640,6911,F
5641,6912,F
5642,6939,F
5643,6912A,F
5644,6913,F
5645,6940,F
5646,6941,F
5647,6913A,F
5648,6942,F
5649,6943,F
5650,6914,F
5651,6915,T
5652,6915,T
5653,7025,F
5654,6916,F
5655,6944,F
5656,6917,F
5657,6945,F
5658,6917A,F
5659,7026,F
5660,6917B,F
5661,6946,T
5662,6918,F
5663,6997,F
5664,6919,F
5665,6998,F
5666,6920,F
5667,7006,F
5668,6921,F
5669,7007,F
5670,6922,F
5671,7008,F
5672,6923,F
5673,7009,F
5674,6924,F
5675,6955,T
5676,6925,F
5677,6926,F
5678,7018,F
5679,6927,F
5680,7019,F
5681,6928,F
5682,7020,F
5683,6929,F
5684,7021,F
5685,6930,F
5686,7022,F
5687,6931,F
5688,6956,F
5689,6932,F
5690,6933,F
5691,6962,F
5692,6946,T
5693,6947,F
5694,6948,F
5695,6949,F
5696,6950,F
5697,6951,F
5698,6952,F
5699,6953,T
5700,6953,T
5701,6954,F
5702,6955,T
5703,6955,T
5704,6957,F
5705,6958,T
5706,6958,T
5707,6958A,F
5708,6959,F
5709,6961,F
5710,6964,F
5711,6978,T
5712,6965A,F
5713,6978,T
5714,6965B,F
5715,6979,F
5716,6967,F
5717,6968,T
5718,6968,T
5719,6968,T
5720,6980,F
5721,7023,F
5722,6969,F
5723,6970,T
5724,6970,T
5725,6981,F
5726,6971A,F
5727,6982,F
5728,6971B,F
5729,6983,F
5730,6972,F
5731,6973,F
5732,6974,F
5733,6975,F
5734,6976,F
5735,6977,F
5736,6984,F
5737,6988,F
5738,6989,F
5739,6990,F
5740,6991,F
5741,6992,F
5742,6993,F
5743,6994,F
5744,6999,F
5745,7000,F
5746,7001,F
5747,7002,F
5748,7003,F
5749,7004,F
5750,7005,F
5751,7010,F
5752,7011,F
5753,7012,F
5754,7013,F
5755,7014,F
5756,7015,F
5757,7016,F
5758,7017,F
5759,7027A,F
5760,7028B,F
5761,7027B,F
5762,7031,F
5763,7028A,F
5764,7034,F
5765,7029,F
5766,7035,F
5767,7164,F
5768,7029A,F
5769,7030,F
5770,7036,F
5771,7037,F
5772,7032A,F
5773,7044A,F
5774,7165,F
5775,7038,F
5776,7039,F
5777,7039A,F
5778,7039B,F
5779,7040A,F
5780,7040B,F
5781,7044B,F
5782,7044C,F
5783,7053,F
5784,7041,F
5785,7046A,F
5786,7042A,F
5787,7046B,F
5788,7166,F
5789,7042B,F
5790,7043,T
5791,7043,T
5792,7043,T
5793,7045,F
5794,7047,F
5795,7048,F
5796,7049,F
5797,7045A,F
5798,7050,F
5799,7051,F
5800,7052,F
5801,7060,F
5802,7045B,F
5803,7046,F
5804,7054,F
5805,7055,F
5806,7055A,F
5807,7056,F
5808,7057,F
5809,7058,F
5810,7059,F
5811,7061,F
5812,7062,F
5813,7063,F
5814,7063A,F
5815,7069,F
5816,7063B,F
5817,7064,F
5818,7070,F
5819,7071,F
5820,7167,F
5821,7064A,F
5822,7065,F
5823,7066,F
5824,7067,F
5825,7068,F
5826,7168,F
5827,7072,F
5828,7073,F
5829,7074,F
5830,7075,F
5831,7076,F
5832,7077,F
5833,7078,F
5834,7079,F
5835,7080,F
5836,7081A,F
5837,7081B,F
5838,7082,F
5839,7083,F
5840,7084,F
5841,7085,F
5842,7086,F
5843,7087,F
5844,7088,F
5845,7089,F
5846,7090,F
5847,7091,F
5848,7096B,F
5849,7092,F
5850,7094,F
5851,7095,F
5852,7095A,F
5853,7095B,F
5854,7096A,T
5855,7096A,T
5856,7096C,F
5857,7097,T
5858,7097,T
5859,7098,F
5860,7099,F
5861,7100,T
5862,7100,T
5863,7101A,F
5864,7101B,F
5865,7106,F
5866,7107,F
5867,7102,F
5868,7103,F
5869,7104,F
5870,7105,F
5871,7108,F
5872,7109,F
5873,7109A,F
5874,7110A,F
5875,7110B,F
5876,7111,F
5877,7112,F
5878,7113,F
5879,7121,F
5880,7114,F
5881,7115,F
5882,7116,F
5883,7117,F
5884,7118,F
5885,7119,F
5886,7120,F
5887,7122,F
5888,7123,F
5889,7124,F
5890,7125,F
5891,7143,F
5892,7144,F
5893,7126A,T
5894,7126A,T
5895,7126B,F
5896,7127,F
5897,7128,F
5898,7129,F
5899,7130,F
5900,7131,F
5901,7132,T
5902,7132,T
5903,7133,T
5904,7133,T
5905,7134,T
5906,7134,T
5907,7134,T
5908,7135,T
5909,7135,T
5910,7135,T
5911,7136,T
5912,7136,T
5913,7137,F
5914,7138,F
5915,7139,F
5916,7139A,F
5917,7145,T
5918,7145,T
5919,7140,T
5920,7140,T
5921,7140,T
5922,7141,F
5923,7142,F
5924,7146,T
5925,7146,T
5926,7147,T
5927,7147,T
5928,7147,T
5929,7148,T
5930,7148,T
5931,7149,T
5932,7149,T
5933,7154,F
5934,7150,T
5935,7155,F
5936,7161,T
5937,7161,T
5938,7162,F
5939,7163,F
5940,7150,T
5941,7151,T
5942,7151,T
5943,7153,F
5944,7160,F
5945,7156,F
5946,7157,F
5947,7158,F
5948,7159,F
5949,7169,F
5950,7170,F
5951,7172,F
5952,7173,F
5953,7222B,F
5954,7174,F
5955,7176,F
5956,7177,F
5957,7178,F
5958,7179,F
5959,7203,F
5960,7204,F
5961,7205,F
5962,7206,F
5963,7207,F
5964,7208,F
5965,7209,F
5966,7210,F
5967,7211,F
5968,7223,F
5969,7212,F
5970,7224,F
5971,7213,F
5972,7214,F
5973,7215,F
5974,7216,F
5975,7217,F
5976,7218,F
5977,7219,F
5978,7220,F
5979,7221,F
5980,7222,F
5981,7222A,F
5982,7225,F
5983,7226,T
5984,7253,T
5985,7226,T
5986,7228,F
5987,7229,F
5988,7229A,F
5989,7253,T
5990,7230,F
5991,7231,F
5992,7333B,F
5993,7232,F
5994,7233,F
5995,7234,F
5996,7235,F
5997,7236,F
5998,7237,F
5999,7238,F
6000,7238A,F
6001,7239,F
6002,7239A,F
6003,7246,F
6004,7240,F
6005,7247,F
6006,7240A,F
6007,7250,F
6008,7241,F
6009,7242,F
6010,7243,F
6011,7244,F
6012,7245,F
6013,7248,F
6014,7249,F
6015,7251,F
6016,7252,F
6017,7254,T
6018,7254,T
6019,7255,F
6020,7258,F
6021,7259,F
6022,7333C,F
6023,7260,F
6024,7260A,F
6025,7261,F
6026,7262,F
6027,7263,F
6028,7264,F
6029,7265,F
6030,7266,F
6031,7267,F
6032,7268,F
6033,7269,F
6034,7270,F
6035,7272,F
6036,7273,F
6037,7333E,F
6038,7274,F
6039,7552,F
6040,7275,F
6041,7553,F
6042,7554,F
6043,7276,F
6044,7277,F
6045,1373,T
6046,1373,T
6047,7278,F
6048,7282,T
6049,7279,F
6050,7283,T
6051,7281,F
6052,7282,T
6053,7282,T
6054,7283,T
6055,7283,T
6056,7356,F
6057,7283,T
6058,7284,F
6059,7295,F
6060,7296,T
6061,7296,T
6062,7306,F
6063,7298,F
6064,7299,F
6065,7303,F
6066,7303A,F
6067,7304,F
6068,7307,F
6069,7359,F
6070,7308,F
6071,7309,F
6072,7309A,F
6073,7310,F
6074,7311,F
6075,7312,F
6076,7313,F
6077,7314,F
6078,7315,F
6079,7316,F
6080,7317,F
6081,7318,F
6082,7319,F
6083,7320,F
6084,7333A,F
6085,7321,F
6086,7322,F
6087,7323,F
6088,7324,F
6089,7325,F
6090,7326,F
6091,7330,F
6092,7331,F
6093,7332,F
6094,7333,F
6095,7333D,F
6096,7361,F
6097,7334,F
6098,7335,F
6099,7336,F
6100,7364,F
6101,7337,F
6102,7381,T
6103,7338,F
6104,7523,F
6105,7524,F
6106,7339,F
6107,7340,F
6108,7341,F
6109,7342,F
6110,7343,F
6111,7344,F
6112,7345A,F
6113,7345,F
6114,7345B,F
6115,7345C,F
6116,7346,F
6117,7347,F
6118,7348,F
6119,7349,F
6120,7350,F
6121,7352A,F
6122,7351,F
6123,7352,F
6124,7353,F
6125,7354,F
6126,7355,F
6127,7357,F
6128,7358,F
6129,7360,F
6130,7362,F
6131,7363,F
6132,7365,F
6133,7366,F
6134,7367,F
6135,7368,F
6136,7369,F
6137,7370,F
6138,7380,F
6139,7381,T
6140,7500,F
6141,7501,F
6142,7504,F
6143,7504A,F
6144,7505,F
6145,7506,F
6146,7507,F
6147,7508,F
6148,7509,F
6149,6493,F
6150,7510,F
6151,7511,F
6152,3503,T
6153,3503,T
6154,3708,T
6155,3708,T
6156,7512,F
6157,3708,T
6158,3708,T
6159,3833,F
6160,7513,T
6161,7513,T
6162,7514,F
6163,4591C,F
6164,7515A,F
6165,7517,F
6166,7518,F
6167,7519,F
6168,7520,F
6169,7521,F
6170,7522,T
6171,7522,T
6172,7525,F
6173,7532,T
6174,7526,F
6175,7536,F
6176,7537,F
6177,7527,F
6178,8901,F
6179,8902,F
6180,7528,F
6181,8903,F
6182,8904,F
6183,8905,F
6184,8906,F
6185,7529,F
6186,7530,F
6187,7531,F
6188,7532,T
6189,7542,T
6190,7533,F
6191,7543,F
6192,7534,F
6193,7535,F
6194,7547,F
6195,7538,F
6196,7539,F
6197,7540,F
6198,7541,F
6199,7550,F
6200,7542,T
6201,7544,T
6202,7544,T
6203,7545,F
6204,7551,F
6205,7546,F
6206,7548,F
6207,7549,F
6208,7555,F
6209,7560,F
6210,8700,F
6211,8701,F
6212,8702,F
6213,4624,T
6214,4624,T
6215,5000,F
6216,1939,F
6217,8945,F
6218,8946,F
6219,8947,F
6220,8948,F
6221,8949,F
6222,8950,F
6223,8952,F
6224,8953,F
6225,8954,F
6226,8958,F
